H,resample_min,move_pct,expiry,n_bars_all,n_bars_active,n_bars_quiet,rr25_rmse_carry_all,rr25_rmse_rough_all,bf25_rmse_carry_all,bf25_rmse_rough_all,rr25_rmse_carry_active,rr25_rmse_rough_active,bf25_rmse_carry_active,bf25_rmse_rough_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,verdict
0.05,15,0.3,2025-10-28,52,15,37,0.0012802522874650526,0.004376918284984935,0.001270191470108014,0.001011424888793207,0.0018434269437174375,0.005106990163105932,0.0010999199916569581,0.0008482975172392246,0.0015688121443228932,0.004463333116318425,0.001219716540025666,0.0010641598178429202,MARGINAL
0.05,15,0.3,2025-10-29,52,15,37,0.002032674324401228,0.00205648313743083,0.0012609973850816383,0.0011092194549875494,0.00345279464529202,0.0034203476130671108,0.001243740369660987,0.001098049996249196,0.002391606447094996,0.0023288616077782502,0.0014339231038334886,0.0011579152422828045,MARGINAL
0.05,15,0.3,2025-10-30,52,15,37,0.0018076132409572544,0.0038158234024485635,0.001350885934166083,0.0012143150007587816,0.003317529431447317,0.004550700905536329,0.0017336996954386682,0.0016394029572094106,0.0021428651981452553,0.0038939349454586965,0.0013481656385764432,0.001088817290104063,MARGINAL
0.05,15,0.3,2025-10-31,52,15,37,0.0010159341799720078,0.004412834948130811,0.0010625738667758432,0.0010333435388757094,0.0018603580452595024,0.005709227368420003,0.0011074353226436073,0.000981686651871884,0.0013351107903918067,0.004146134382186698,0.0010453973199507421,0.0011005803212268378,PASS
0.05,15,0.3,2025-11-03,52,15,37,0.0009185837029589032,0.01125159872837438,0.000702397079700713,0.0008898772160964353,0.0017126623185914416,0.010758440494245429,0.0011060020952525004,0.0009997700492333469,0.0012788118855640064,0.011215248887123656,0.0006617961179959794,0.0008949771708091955,PASS
0.05,15,0.3,2025-11-04,52,15,37,0.000667043236451805,0.002941595083700178,0.0006605395887206495,0.0007267541054123087,0.001116877204200607,0.0025005567459138365,0.0008961762809056767,0.0007059549883110988,0.0007837636674302369,0.003080537009015747,0.0006267382006959139,0.0007381611731422573,PASS
0.05,15,0.3,2025-11-05,52,15,37,0.0010711133520497238,0.004200495133842116,0.0006190618987061607,0.0009668292817290778,0.0020721334125919076,0.003276801727191384,0.0009063547264476615,0.0009844550290810743,0.0010323656116175968,0.004494726758911967,0.0006310767998607032,0.0009506011082310269,FAIL
0.05,15,0.3,2025-11-06,52,15,37,0.0013286519237844718,0.0028613185944650556,0.0007792581381223723,0.000645103509817181,0.0017497144311164282,0.00203405455585219,0.0008254459174615611,0.0007749140212732929,0.0013655807811521995,0.002891292346763423,0.0007516429084064339,0.0005876414909753344,MARGINAL
0.05,15,0.3,2025-11-07,52,15,37,0.0011359910549187588,0.0016218091289901667,0.0008727543258393757,0.000787363496189408,0.001962379357593634,0.0022097738024762148,0.0009193993014284002,0.0008322207843745449,0.0014241068345689305,0.0017574262418875966,0.0008790419080784996,0.0008189154027855609,MARGINAL
0.05,15,0.3,2025-11-10,48,14,34,0.0011031745092223387,0.004252015559355087,0.0007537038608209745,0.0006796667131639487,,,,,0.0011919129472929182,0.004231500083474475,0.0008296379016273741,0.0006708521634643926,SKIP
0.05,15,0.3,2025-11-11,44,13,31,0.0017265582890841355,0.0019984615137549704,0.000971796206392632,0.0008321163582362192,,,,,0.002020048298521102,0.0021241392426596412,0.0009737939901269438,0.0007715799208206339,SKIP
0.05,15,0.3,2025-11-12,44,13,31,0.0010839887667598437,0.002688588387158555,0.0009563684633641803,0.0008810179627309498,,,,,0.0013238534601341344,0.003029936866414134,0.0010375036619668413,0.0009676557197565685,SKIP
0.05,15,0.3,2025-11-13,44,13,31,0.0016099835312161552,0.004978142844455979,0.0007831057327000481,0.0017249573246090311,,,,,0.00205593852919052,0.004866547119601473,0.0007328870068259419,0.0014922570928807674,SKIP
0.05,15,0.3,2025-11-14,44,13,31,0.001785659486669185,0.0036503072573102653,0.0010086012060908324,0.0010502676303122804,,,,,0.0022110844065279527,0.0033242071870393593,0.0009049892676914918,0.001027425142533354,SKIP
0.05,15,0.3,2025-11-17,44,13,31,0.0020026519874826137,0.006359658045229996,0.0009020827487922819,0.0011520962173058346,,,,,0.0025274124296511993,0.006628124145864553,0.0009359943019760399,0.0011514921718302172,SKIP
0.05,15,0.3,2025-11-18,44,13,31,0.0006601493867149799,0.0023130597361675858,0.0008298568741898829,0.0008706881818272697,,,,,0.0007762070338010957,0.0022958769080139384,0.0009107822148541675,0.0009511643244520698,SKIP
0.05,15,0.3,2025-11-19,44,13,31,0.0007200145766362204,0.0036229422249095256,0.0007277441942363213,0.0006771867632902982,,,,,0.0008189133596199136,0.003422969193862067,0.0006957730952581845,0.0006231255290450979,SKIP
0.05,15,0.3,2025-11-20,44,13,31,0.0015599192602386474,0.001908942311862397,0.0007564088345921197,0.001202459519165562,,,,,0.0019082314966730799,0.0020813860520045415,0.0007992479375292847,0.0013499348781015278,SKIP
0.05,15,0.3,2025-11-21,44,13,31,0.002321056749807258,0.00354766573221481,0.0010537369568726237,0.0007505515876165184,,,,,0.0022792065743378,0.0035309131254459194,0.0009460728287235945,0.0007175882898627423,SKIP
0.05,15,0.3,2025-11-24,44,13,31,0.001509934680160614,0.011026887858459088,0.0008684799133518971,0.0012380115358058522,,,,,0.0016649911103599321,0.010140257714948904,0.0009431296189949517,0.001296408097723546,SKIP
0.05,15,0.3,2025-11-25,44,13,31,0.0013025317636087387,0.004072658178906986,0.0009589602985736248,0.0009685791579438802,,,,,0.001440676970670468,0.0037678209177269845,0.001019357850213001,0.0010920029129290886,SKIP
0.05,15,0.3,2025-11-26,44,13,31,0.0012883601287791144,0.004027648639822986,0.0010400583576814714,0.0008820347563345277,,,,,0.0013447435829187686,0.003939807258843568,0.0009404993202759075,0.000946109963366199,SKIP
0.05,15,0.3,2025-11-28,66,20,46,0.005099686009042874,0.00819693659238134,0.0012132720154276384,0.0014616012216774233,0.009762107358951423,0.0127919556860816,0.0015317814243556319,0.0024078831440762557,0.0070774096956476365,0.00880369132394234,0.001173214300696462,0.0013419750714223381,FAIL
0.05,15,0.3,2025-12-01,66,20,46,0.004250561590646015,0.007247471816576499,0.0010847028711292088,0.0025579959079267234,0.008197271016500897,0.010778918984385898,0.0014818349884775355,0.0022041159082433347,0.006764595963665083,0.008402284768056984,0.0012562994672939078,0.0027195803751340324,FAIL
0.05,15,0.3,2025-12-02,44,13,31,0.0013784160577379626,0.00475915933766658,0.001132409439354279,0.0013939397663530837,,,,,0.0018420289380641185,0.005055635757775281,0.0011667185284243875,0.0012787337538812697,SKIP
0.05,15,0.3,2025-12-03,44,13,31,0.0014717104620656824,0.005206776937230403,0.001064826725360937,0.0010713249299852665,,,,,0.0018499430154081794,0.005549370887729704,0.001154204744105265,0.0010462064638397256,SKIP
0.05,15,0.3,2025-12-04,22,6,16,0.0011574095061868477,0.0013323072250257034,0.0007727408981648765,0.0006185886709857515,,,,,0.001055587394491862,0.0012104488206021947,0.0008385331212757804,0.0006118443678774805,SKIP
0.05,15,0.3,2025-12-08,38,11,27,0.001999992538841509,0.0047208003362182215,0.0009206883160969133,0.0008255332025571014,,,,,0.002039988894427967,0.0049088069905836315,0.0008347819874847479,0.0008653857608668452,SKIP
0.05,15,0.3,2025-12-09,44,13,31,0.0014924221590671908,0.004134571156842143,0.0008876061738427629,0.0007917291579571128,,,,,0.0019706900552219886,0.0038905251532863143,0.0009492460258457236,0.0007503651837908575,SKIP
0.05,15,0.3,2025-12-10,44,13,31,0.0010430077994602234,0.002188678909277301,0.0006756752148682842,0.0007108827249130597,,,,,0.001170006300611523,0.0023103431476602233,0.0007431364575498546,0.0006634326243485797,SKIP
0.05,15,0.3,2025-12-11,44,13,31,0.0007837772622136444,0.003932724301451994,0.0006954244259856519,0.0006484809598935689,,,,,0.0009421064342286966,0.0039358727296008,0.0007592168789013161,0.0006292229896415776,SKIP
0.05,15,0.3,2025-12-12,44,13,31,0.000787964056635826,0.0025731319928906297,0.000645670358397154,0.0005490401573082288,,,,,0.0008751891566263293,0.002857909185537847,0.0006509705634655224,0.0005508488270330556,SKIP
0.05,15,0.3,2025-12-15,44,13,31,0.0010677244873330111,0.006957300536727512,0.0006364067588825084,0.0007083544526980696,,,,,0.0012075364151757737,0.006396556496157974,0.0007089413896316001,0.0006999693366876665,SKIP
0.05,15,0.3,2025-12-16,44,13,31,0.0006190686648891565,0.0014045638948322944,0.0007001614031102114,0.0006400488698792384,,,,,0.0008355948670596462,0.0014244191492640977,0.0006915945130709335,0.0005807040956752889,SKIP
0.05,15,0.3,2025-12-17,44,13,31,0.0010315794019816014,0.0012869918048051484,0.0007048139711700894,0.0007283353640623106,,,,,0.000814951624978973,0.001117474497927016,0.0007947907483300923,0.0007462536316374604,SKIP
0.05,15,0.3,2025-12-18,44,13,31,0.0012792740042371275,0.0028249956944067407,0.0008351834896392417,0.0007036703171109133,,,,,0.00203215110529694,0.00269389270639939,0.0009757822929084835,0.0007194301304211618,SKIP
0.05,15,0.3,2025-12-19,44,13,31,0.0022194033605903558,0.0015159560548403221,0.0009494426968906581,0.0007588081521375358,,,,,0.002404125647634261,0.002186412520339079,0.0009753460690855034,0.0007636721365784358,SKIP
0.05,15,0.3,2025-12-22,22,6,16,0.0021521159823836337,0.0017000584858524747,0.0007304414905645607,0.0006775970318439972,,,,,0.002584333137874817,0.002552631853913056,0.0008812873735631226,0.0006705313875152649,SKIP
0.05,15,0.3,ALL,4420,1286,3134,,,,,0.002530663621304217,0.004106079460995721,0.001226665338343836,0.0011889070645712983,0.0016635389214906988,0.003530604292762327,0.0010054371856483882,0.00107822967562344,PASS
0.05,30,0.1,2025-08-15,26,3,23,0.0014236082135573008,0.0031347239884763115,0.0008248468492229881,0.0007119560190720276,,,,,0.0017132335306145332,0.0031918216883497575,0.0008356220903132952,0.000621524797453456,SKIP
0.05,30,0.1,2025-08-18,26,3,23,0.0012463670824196201,0.005389992803829867,0.0007248834798009256,0.0007470776424734812,,,,,0.001261387187099293,0.005417387753069167,0.0007598295381310431,0.0007525277285240892,SKIP
0.05,30,0.1,2025-08-19,26,3,23,0.00113911266167301,0.0017619226508902113,0.0007981226920966765,0.0008373516227111849,,,,,0.0011297142045319389,0.001722187665621134,0.000816087958809406,0.000937307668296981,SKIP
0.05,30,0.1,2025-08-20,26,3,23,0.0009588927185127142,0.002613179009536818,0.000649438216222551,0.0005754034713359344,,,,,0.001182412338493414,0.002636205409709328,0.0006164234220905804,0.0005967639494043765,SKIP
0.05,30,0.1,2025-08-21,26,3,23,0.00109012546000722,0.0012548099379127192,0.00069741715641637,0.0008001834756104012,,,,,0.001072139897951425,0.0012512116906731683,0.000732893808206474,0.0008352528046758859,SKIP
0.05,30,0.1,2025-08-22,26,3,23,0.0007526258502250293,0.0019541102734460677,0.0008180068302734082,0.0007995342959200068,,,,,0.0007162606246058986,0.001883509858874206,0.0008208193162941713,0.0007404089644281364,SKIP
0.05,30,0.1,2025-08-25,26,3,23,0.00059075243657172,0.0056178560507269045,0.0006992753090606858,0.0007233849765014826,,,,,0.0005500975389778102,0.0055392835209549475,0.0007437359341185567,0.0007395494386666499,SKIP
0.05,30,0.1,2025-08-26,26,3,23,0.001107510728843137,0.0011973885489022426,0.0008520486994356447,0.0006676116804054269,,,,,0.001206150073854296,0.0009653980440394298,0.000767556212183812,0.0006350654753194279,SKIP
0.05,30,0.1,2025-08-27,26,3,23,0.0015829190046729431,0.002340531433859225,0.0008660779282162943,0.0008286189141006002,,,,,0.0017259225015405848,0.0026513152347475586,0.0009072450291555789,0.0009292248481029033,SKIP
0.05,30,0.1,2025-08-28,26,3,23,0.0016790443170955267,0.003557431125571941,0.0009549829002795508,0.0009404559894532155,,,,,0.001336071884042208,0.003372558253724239,0.0009807718928168986,0.000983876567234256,SKIP
0.05,30,0.1,2025-08-29,26,3,23,0.00262731657866541,0.00379044548598463,0.0012003762168717944,0.0012322048026271347,,,,,0.002719835935622279,0.003983636242666842,0.0011964761190919903,0.0012065051862657705,SKIP
0.05,30,0.1,2025-09-02,39,4,35,0.0018961312256561714,0.005843225016027075,0.0006531197733712696,0.0008176495552846816,,,,,0.0024891769937763837,0.005721830233138245,0.0007220708683078825,0.0007574888999621333,SKIP
0.05,30,0.1,2025-09-03,39,4,35,0.0008904323396312627,0.0010979554337355465,0.000764316401095598,0.0006167567578503436,,,,,0.0007854455322326356,0.000964643377400153,0.0008118960797442379,0.0006425712395578164,SKIP
0.05,30,0.1,2025-09-04,26,3,23,0.0014375944177327851,0.0026863255035703697,0.0010677292038118126,0.0007646535473716866,,,,,0.001741055285314867,0.0025946583271406593,0.0009407324226134814,0.0007159619128399826,SKIP
0.05,30,0.1,2025-09-05,26,3,23,0.0014606474475755665,0.001687691891531628,0.0008592709433345234,0.0010231624830511139,,,,,0.0016149864228522854,0.0019479049229535169,0.0008794129870636522,0.001062130388330439,SKIP
0.05,30,0.1,2025-09-10,26,3,23,0.001260550466715183,0.0037476969664310723,0.005704482896502864,0.004663739070005577,,,,,0.0013968024907495566,0.003495332678442935,0.005349063989451171,0.004699295417910213,SKIP
0.05,30,0.1,2025-09-11,26,3,23,0.001299962462797825,0.0029917129018385154,0.0029953812922559426,0.004392690148672961,,,,,0.0016102516108355168,0.003179989078854488,0.002708900111607474,0.004776227112360183,SKIP
0.05,30,0.1,2025-09-12,26,3,23,0.0016647890112275515,0.0037272403704819825,0.00112948809016144,0.0008273881312034995,,,,,0.0009902005776306843,0.0037265289910163877,0.001142951663634952,0.0008133713328852302,SKIP
0.05,30,0.1,2025-09-15,26,3,23,0.0014349944132890197,0.005519548532407993,0.0006261646770405382,0.0005782238434767873,,,,,0.0014512129749864823,0.005392654090916787,0.000654810239008699,0.0006704921224117287,SKIP
0.05,30,0.1,2025-09-16,26,3,23,0.0008371052087342012,0.001606363474068348,0.000909648774111979,0.0007526755242024732,,,,,0.0007099704614441626,0.0016095525822299053,0.0009637099016085309,0.0008297174703232548,SKIP
0.05,30,0.1,2025-09-17,26,3,23,0.001546844068474755,0.0033869424157296855,0.0013294965339865023,0.0009170973975362134,,,,,0.0015164250903021695,0.003278879312037356,0.0013577152860589775,0.0009665563559720384,SKIP
0.05,30,0.1,2025-09-18,26,3,23,0.0012203459712297425,0.0028146588798257616,0.000883928251867567,0.0006322538615567754,,,,,0.0009064242746050494,0.002561827563182425,0.0008815061344406442,0.0006416814551020715,SKIP
0.05,30,0.1,2025-09-19,26,3,23,0.0014081151393258095,0.002211692397437316,0.0006100939894868675,0.0005307390588336104,,,,,0.0015203194875940307,0.002019316373716898,0.0006548327167780002,0.0005790354303487999,SKIP
0.05,30,0.1,2025-09-22,26,3,23,0.001317537784576327,0.002567030111060762,0.0007365884334278485,0.000709046754731431,,,,,0.0015259217865776183,0.0027228620895281474,0.0008003729741800763,0.0007552870416301932,SKIP
0.05,30,0.1,2025-09-23,26,3,23,0.001590032958577212,0.0035172006221318337,0.0008370294192037536,0.0006935140755960599,,,,,0.0017004968863410792,0.0035767511427734267,0.0008439602677472662,0.0007179292774175613,SKIP
0.05,30,0.1,2025-09-24,26,3,23,0.0014531780385475877,0.007296538125709106,0.0006603151431558365,0.0007470683431659123,,,,,0.0011627349859561118,0.006681356959992579,0.0006682168898625778,0.0007380405175858456,SKIP
0.05,30,0.1,2025-09-25,26,3,23,0.001844682594711494,0.0033763666227092913,0.0008411763619188586,0.0007394849941706206,,,,,0.00173508819975926,0.0035875940784285657,0.0008504003652588853,0.0007555629478462545,SKIP
0.05,30,0.1,2025-09-26,26,3,23,0.0011684160412283435,0.0014233235447433635,0.0008564162465991193,0.000811167486324224,,,,,0.0013145783432704206,0.001485779953886872,0.0009120122152350071,0.0008176916723119462,SKIP
0.05,30,0.1,2025-09-29,26,3,23,0.0009794207486741445,0.004582170963902941,0.0008542460954796291,0.000737798798170086,,,,,0.0010745380266529276,0.004191472956144048,0.0009393299621104233,0.0006932647661960397,SKIP
0.05,30,0.1,2025-09-30,26,3,23,0.0011582094086462148,0.001960371466371816,0.0008907607540453377,0.0007468722280085321,,,,,0.0012554836662964362,0.0020728538348387215,0.000728476660342483,0.0007656628292770539,SKIP
0.05,30,0.1,2025-10-01,26,3,23,0.0011954006501062125,0.0017511412031903939,0.0007464813435464657,0.0008652375121191522,,,,,0.0010893466020453595,0.001626309614398271,0.000717620044869004,0.0009608773714989023,SKIP
0.05,30,0.1,2025-10-02,26,3,23,0.0012099758283394186,0.002701855322059658,0.0009695595757160938,0.0008187946247554048,,,,,0.0010520969998609874,0.002591752895584447,0.0010439210486024302,0.0008818390388729729,SKIP
0.05,30,0.1,2025-10-03,26,3,23,0.00141853776363703,0.0022696832689408533,0.000916777318822554,0.000755867710087556,,,,,0.0010540091617175036,0.0019562542704286453,0.0009969668259942497,0.000778603349799247,SKIP
0.05,30,0.1,2025-10-06,26,3,23,0.0010768977428344843,0.003057019480370884,0.0008702103073697203,0.0007102722071222635,,,,,0.0009890161072346488,0.0028743406155295826,0.0009241704759257568,0.0007076587163058005,SKIP
0.05,30,0.1,2025-10-07,26,3,23,0.0008996506152893476,0.002022229131017673,0.0009980171047078979,0.0009182082367525018,,,,,0.0009404152431124542,0.0017414688492386893,0.0010439594531611166,0.0009014573809377423,SKIP
0.05,30,0.1,2025-10-08,26,3,23,0.0009888097710369936,0.0021313595837356,0.0012370170827827088,0.00095740021015007,,,,,0.0010992792585291788,0.001592427549929143,0.0011900452057809988,0.0008494026177404143,SKIP
0.05,30,0.1,2025-10-09,26,3,23,0.0011517485530417651,0.0018764068246550267,0.0010984190830612807,0.0011669971461404048,,,,,0.0011391879947391054,0.0018353403841584993,0.001188251435430286,0.0011466236869489184,SKIP
0.05,30,0.1,2025-10-10,26,3,23,0.0018334107044981457,0.002236353276184622,0.001039906653552084,0.0008943443221767389,,,,,0.002002724845461751,0.002359102716645045,0.0009877680851642862,0.0008046338628867894,SKIP
0.05,30,0.1,2025-10-13,26,3,23,0.0011768603287734083,0.004566107563377397,0.000774754013200428,0.0007621103579204729,,,,,0.0012687498438680206,0.004102811720758533,0.0007964535762742157,0.0007590670256023343,SKIP
0.05,30,0.1,2025-10-14,26,3,23,0.001730157707731804,0.0018592660613313495,0.0011402865514960631,0.0009334856285709265,,,,,0.0020559556254792686,0.0018358235932213265,0.0012034451290847243,0.0009680062790237183,SKIP
0.05,30,0.1,2025-10-15,26,3,23,0.0016860559678822655,0.0019509394108861064,0.0008832238677736818,0.0006192644764190076,,,,,0.0022331014611730367,0.0022898651667698977,0.000957990561340195,0.0006806363788134137,SKIP
0.05,30,0.1,2025-10-16,26,3,23,0.0010457407056220119,0.0014374468171767473,0.0010543088190302435,0.0008261495472429117,,,,,0.0012148225271584236,0.0015452932109458037,0.001086546779708698,0.0007618715755978616,SKIP
0.05,30,0.1,2025-10-17,26,3,23,0.008742506684111447,0.009838068320700557,0.003195463947154701,0.005054367106085857,,,,,0.005129389994424882,0.006926423708799505,0.0038468139434924362,0.0046892196679364515,SKIP
0.05,30,0.1,2025-10-20,26,3,23,0.007218889768418591,0.013425440396860909,0.004546171146959831,0.0041331874768522165,,,,,0.005008120076067467,0.011677632418101472,0.004963377962498807,0.00429283134519978,SKIP
0.05,30,0.1,2025-10-21,26,3,23,0.004678774691824056,0.004768915635481294,0.0009957181046660513,0.001114880178611548,,,,,0.0036659784535718123,0.0037188767387926784,0.0009318615757418923,0.0008702239568158112,SKIP
0.05,30,0.1,2025-10-22,26,3,23,0.004515738778090134,0.005215337904840031,0.0012037885294275583,0.0014201738891990103,,,,,0.004420612458307577,0.004540945225522375,0.0011293421336438325,0.0014129915514148016,SKIP
0.05,30,0.1,2025-10-23,26,3,23,0.004490462377174239,0.004338097271373254,0.0011115621459412068,0.0016724985744897653,,,,,0.003249294282038534,0.0029597291547742797,0.0010320999376137777,0.0016508224429985356,SKIP
0.05,30,0.1,2025-10-24,26,3,23,0.004244633888364181,0.005887336232932394,0.0010860386568361466,0.0011428965513292108,,,,,0.003808666308672468,0.005584652171036309,0.001145051913120668,0.0010945229049736766,SKIP
0.05,30,0.1,2025-10-27,26,3,23,0.0033724797337064145,0.011583253924201965,0.0010571630731945037,0.00115906107973403,,,,,0.0037609317109725733,0.01144627858266084,0.0010341226371171697,0.0010989160693622014,SKIP
0.05,30,0.1,2025-10-28,26,3,23,0.0018575561012675428,0.004554738440206064,0.0010252548362447785,0.0010558247130512837,,,,,0.0017685085871277757,0.0043803616097799715,0.0010719350807840459,0.0010046051454022282,SKIP
0.05,30,0.1,2025-10-29,26,3,23,0.003017021269449925,0.003040450619251039,0.001387364239784088,0.0012819583941373175,,,,,0.003426318402249187,0.0035143235482329497,0.0013788642986551289,0.0013420347486312995,SKIP
0.05,30,0.1,2025-10-30,26,3,23,0.0026553309581539134,0.004453250632398649,0.0012520633448300466,0.001556425315429653,,,,,0.0031994674312174824,0.004721407021483787,0.0013320169595393851,0.0015810478464097506,SKIP
0.05,30,0.1,2025-10-31,26,3,23,0.0015569342723544862,0.0046161988962985555,0.0009594863931315042,0.0010119437014312442,,,,,0.0015985010799600527,0.004681420253794311,0.0009472064970346126,0.0010419982495274292,SKIP
0.05,30,0.1,2025-11-03,26,3,23,0.001316956776274779,0.011329876222026133,0.000773951012903214,0.0010017957279699,,,,,0.0014792884235247617,0.011132696054147947,0.0008428507926929858,0.0010078752045545548,SKIP
0.05,30,0.1,2025-11-04,26,3,23,0.0009719425230699503,0.0030270304098602586,0.0007293669750701651,0.0006758224371364271,,,,,0.0009566850276493273,0.0031447223821759705,0.0007373137721161505,0.000675728797544545,SKIP
0.05,30,0.1,2025-11-05,26,3,23,0.0013185903247041311,0.00426597610887976,0.0007866750957429578,0.0009935723071889107,,,,,0.001444365575539807,0.004464243867158681,0.000695996154252436,0.000912824731871551,SKIP
0.05,30,0.1,2025-11-06,26,3,23,0.0016305999051747463,0.0030063593278333856,0.0007835129200720933,0.0005284736243926651,,,,,0.0016580445504096265,0.0029363391545300585,0.0007259475047535638,0.0005384049504091585,SKIP
0.05,30,0.1,2025-11-07,26,3,23,0.0016671223388164107,0.002006008742846845,0.0009194429591991513,0.0008065629736892257,,,,,0.0016699870756672422,0.002089143549944507,0.0010217036507189127,0.0008528049879876898,SKIP
0.05,30,0.1,2025-11-10,24,3,21,0.0018277183681619001,0.004519779811906647,0.0007824898639342678,0.0006635859709274652,,,,,0.0017360729349598935,0.004365326380014893,0.000769143419641346,0.0005843962243376889,SKIP
0.05,30,0.1,2025-11-11,22,2,20,0.0021102910205869443,0.0020485315790614743,0.000811136103671605,0.000660946117601165,,,,,0.0025026728214041813,0.002496451889475745,0.0007658747380936673,0.0006634228876919286,SKIP
0.05,30,0.1,2025-11-12,22,2,20,0.001364944687056486,0.0028468411465911217,0.0007076192591362583,0.0006700251947908361,,,,,0.0012982095359726918,0.002598088258774782,0.0007516038461959319,0.0006806500185562398,SKIP
0.05,30,0.1,2025-11-13,22,2,20,0.001901217697246945,0.005179665199766406,0.0009561383565209567,0.001712529149544112,,,,,0.0021451721750810585,0.0053532502441748725,0.0008728902600890573,0.001798350921352958,SKIP
0.05,30,0.1,2025-11-14,22,2,20,0.0022942273274258736,0.0035369901363954096,0.0008881840995445227,0.0011114476545977634,,,,,0.0027244407067545363,0.003785029124292799,0.0008987143772004623,0.0011110751946560259,SKIP
0.05,30,0.1,2025-11-17,22,2,20,0.0030249702296051935,0.0065287520435547836,0.0008359857500973946,0.0012107907289920093,,,,,0.002914181661624154,0.006553928255747646,0.0008594107142161665,0.0013135581772107411,SKIP
0.05,30,0.1,2025-11-18,22,2,20,0.0010194248585930295,0.0025425574381979033,0.0008440577307168598,0.0008275751235969562,,,,,0.0010436490205421817,0.002392664634742744,0.0008967705543516481,0.0008733086762588169,SKIP
0.05,30,0.1,2025-11-19,22,2,20,0.0009686720113184331,0.0035752590155255144,0.0007488498252328204,0.0008046910134859816,,,,,0.0010073066060675305,0.0034638053581303586,0.00072234825985263,0.0007485660063117384,SKIP
0.05,30,0.1,2025-11-20,22,2,20,0.0019858961030844347,0.00204528735269003,0.0008222381110549366,0.0011355298749682714,,,,,0.0022370465749583057,0.0023164816487318573,0.0008432894843509591,0.0011817055191685392,SKIP
0.05,30,0.1,2025-11-21,22,2,20,0.0028687543420316364,0.003877601310240347,0.0009423632103099125,0.0007801605765002061,,,,,0.0030157468800600788,0.004027422436145842,0.0009589842173694924,0.0007978727112146939,SKIP
0.05,30,0.1,2025-11-24,22,2,20,0.0018739813443505514,0.010975129156329897,0.0008949894573639775,0.0013449598740925893,,,,,0.001845627494801277,0.011275349178564549,0.0009202049084094285,0.001405901085948856,SKIP
0.05,30,0.1,2025-11-25,22,2,20,0.0021769732551004156,0.004243088102869,0.0010035052952862935,0.000795226291419359,,,,,0.0017921283098514711,0.003889333104546883,0.0009850334487564061,0.0008409618611223835,SKIP
0.05,30,0.1,2025-11-26,22,2,20,0.0018897369319751374,0.004054436724126057,0.0007799430420260161,0.0007498878911365198,,,,,0.0019897208612499324,0.0037759263505350513,0.0007329722542499482,0.0007485216700363074,SKIP
0.05,30,0.1,2025-11-28,33,4,29,0.0074364849439672595,0.009506624663837473,0.0011517056030232137,0.0015747532554730157,,,,,0.009256445576422412,0.010430911052737843,0.0012340528391130369,0.0015267367542658205,SKIP
0.05,30,0.1,2025-12-01,33,4,29,0.0062302855485410315,0.008455177539827007,0.0010237338380868278,0.0028599743145087597,,,,,0.008395627984499455,0.010010791545976054,0.0011615718431310998,0.0029775291117375593,SKIP
0.05,30,0.1,2025-12-02,22,2,20,0.0019206554746712542,0.005063839932065882,0.0008351561134523329,0.001343505275065126,,,,,0.002282958621375986,0.005348353564499622,0.0008597958299509005,0.0011932138349332374,SKIP
0.05,30,0.1,2025-12-03,22,2,20,0.001899424663208205,0.005493041076737083,0.0008748818940655954,0.0009966726386186862,,,,,0.002225194150358253,0.005758784066809981,0.0009301656039880437,0.0010157437910621645,SKIP
0.05,30,0.1,2025-12-09,22,2,20,0.0022044366017466613,0.0042556097279891755,0.0010726466982803658,0.0007614887654031975,,,,,0.0024533512112696367,0.004256382842610021,0.0010878549636639926,0.0007625185537232498,SKIP
0.05,30,0.1,2025-12-10,22,2,20,0.0015003587529168663,0.0025699210163583307,0.0007818662387537967,0.0005998202794343801,,,,,0.0015571704533243538,0.0027302813389494395,0.0008290078912375615,0.0006503766688556947,SKIP
0.05,30,0.1,2025-12-11,22,2,20,0.0008982372363939223,0.004275446391900956,0.0006162609060474831,0.0006369783124654521,,,,,0.0009509539863350711,0.003934173158333625,0.0006574268654746246,0.0006288920706458258,SKIP
0.05,30,0.1,2025-12-12,22,2,20,0.0009211403174163353,0.002723382390139062,0.000726551805591608,0.000520358507545632,,,,,0.0005717316749671245,0.002839593973150095,0.0007726164985974562,0.0005062870596239048,SKIP
0.05,30,0.1,2025-12-15,22,2,20,0.0014129692832985916,0.00686111843932225,0.0006881709355178968,0.0006712805315294386,,,,,0.0013763388239133954,0.006423241619925114,0.0006141868502858981,0.0005886519036414981,SKIP
0.05,30,0.1,2025-12-16,22,2,20,0.0008820805197509251,0.0014532056407314904,0.0008292645522777561,0.0006730050314333588,,,,,0.0008515642017394989,0.0015038786635517142,0.0009092170522486728,0.0006824499834854512,SKIP
0.05,30,0.1,2025-12-17,22,2,20,0.0009168692163058618,0.0014083342130359385,0.0007618125869040092,0.0007692376208100369,,,,,0.0009282054611327245,0.0014864342767661087,0.0007495628655947086,0.0007544353760821237,SKIP
0.05,30,0.1,2025-12-18,22,2,20,0.0012442083456209003,0.003006548004018137,0.0006876085710362282,0.0007224478583927965,,,,,0.0018241789978022149,0.0027124504931739747,0.0006987512704608295,0.0007421286903490271,SKIP
