H,resample_min,move_pct,series_id,expiry,n_bars_all,n_bars_active,n_bars_quiet,rr25_rmse_carry_all,rr25_rmse_rough_all,bf25_rmse_carry_all,bf25_rmse_rough_all,rr25_rmse_carry_active,rr25_rmse_rough_active,bf25_rmse_carry_active,bf25_rmse_rough_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,verdict
0.1,30,0.2,front,front,130,26,104,0.0011737404482008412,0.002573819457841575,0.0017576122644780894,0.002271635268684619,0.0032933299915791337,0.003987929349400549,0.0022431667338202368,0.0019519048880079844,0.001414758306863729,0.0025255646453460146,0.0018732445533131783,0.0024581060632127734,PASS
0.1,30,0.2,mid,mid,130,26,104,0.0013385721054656576,0.0036540057390407957,0.0008496040464931579,0.000945605139437798,0.003395945335421797,0.004502490274904747,0.0006372120033791922,0.000895595904374674,0.001522496914592862,0.0036982260265967654,0.000928190511904693,0.0009060542207734075,FAIL
0.1,30,0.2,ALL,ALL,260,52,208,,,,,0.0033446376635004656,0.004245209812152648,0.0014401893685997145,0.0014237503961913292,0.0014686276107282955,0.00311189533597139,0.0014007175326089356,0.0016820801419930903,PASS
