H,resample_min,expiry,n_bars,rr25_rmse_carry,rr25_dir_carry,rr25_rmse_rough,rr25_dir_rough,rr25_rmse_ar1,rr25_dir_ar1,bf25_rmse_carry,bf25_dir_carry,bf25_rmse_rough,bf25_dir_rough,bf25_rmse_ar1,bf25_dir_ar1,atm_total_var_rmse_carry,atm_total_var_dir_carry,atm_total_var_rmse_rough,atm_total_var_dir_rough,atm_total_var_rmse_ar1,atm_total_var_dir_ar1,rr25_resid_acf,rr25_resid_pval,bf25_resid_acf,bf25_resid_pval,alpha_mean,alpha_cv,gamma_mean,gamma_cv,verdict
0.05,30,ALL,26.0,0.0011920943331572974,0.5208333333333333,0.0032249733862687816,0.46875,0.0011920943331572974,0.5208333333333333,0.0007493967365245226,0.6145833333333334,0.0007180046340311964,0.7604166666666666,0.0007493967365245226,0.6145833333333334,1.7271266509125676e-05,0.4791666666666667,1.7271266509125676e-05,0.4791666666666667,1.7271266509125676e-05,0.4791666666666667,0.7374518731701669,0.001985803699599564,0.2542358763395112,0.33730350065255654,-0.04479782465826532,0.08298135022669129,0.36809759352709925,0.2162507071087189,MARGINAL
0.07,1,2025-08-14,381.0,0.00034538513487685207,0.5910290237467019,0.0006374731156761498,0.5699208443271768,0.00034634798871385704,0.6147757255936676,0.0007481068113803819,0.5778364116094987,0.0006990889177545584,0.6569920844327177,0.00062198634327819,0.6701846965699209,5.4010970900706985e-06,0.506631299734748,5.4010970900706985e-06,0.506631299734748,5.401534675519522e-06,0.5211640211640212,0.7598255974702288,1.7070428423281124e-72,0.38828120587952014,4.366363890036447e-15,-0.04740817538323876,0.017574557374352855,0.3506419755158143,0.20080672397921584,PASS
0.07,1,2025-08-15,762.0,0.0008018948980504509,0.6044973544973545,0.002918736904967654,0.5369393139841688,0.0008046162670160615,0.6055408970976254,0.0007041376527815932,0.5947368421052631,0.0006837160830917379,0.6223684210526316,0.000612407073235142,0.6368421052631579,6.385035299876263e-06,0.526595744680851,6.385035299876263e-06,0.526595744680851,6.437585321054419e-06,0.5152317880794702,0.9223760434759283,2.399307014e-315,0.4504528721515568,3.004984950749089e-39,-0.04940432143362084,0.07468596312820398,0.3643214701593511,0.20263823457270577,MARGINAL
0.07,1,2025-08-18,762.0,0.0003039643511748446,0.6097883597883598,0.005235298603194633,0.5065963060686016,0.00030372082843453907,0.6015831134564644,0.00044443345962964217,0.5593667546174143,0.0006765152440441819,0.5876152832674572,0.00041472240432661534,0.6007905138339921,2.8255346382210557e-06,0.5200534759358288,2.8255346382210557e-06,0.5200534759358288,2.841005462632091e-06,0.5092838196286472,0.9900242012563595,0.0,0.7237653172178067,2.9614263990309713e-124,-0.050742824990844544,0.12496652921840504,0.39776436370417306,0.21243075369186473,FAIL
0.07,1,2025-08-19,762.0,0.00030262433852726225,0.6153846153846154,0.0014932717906740375,0.4940554821664465,0.0003041693674620334,0.6150793650793651,0.00047294368971799553,0.5915119363395226,0.0007735283957845766,0.6103038309114928,0.00043643633348628157,0.6150793650793651,5.286916272180517e-06,0.5297297297297298,5.286916272180517e-06,0.5297297297297298,5.400682837444538e-06,0.5040106951871658,0.9338923275758817,0.0,0.7935221554984755,1.1323089633656932e-165,-0.04724333255608217,0.05322970156967541,0.43221529082727433,0.27703900410312,FAIL
0.07,1,2025-08-20,762.0,0.00024101803651326752,0.5963060686015831,0.0023052205285635768,0.5098814229249012,0.0002432910087426323,0.5915678524374176,0.0005573604909120119,0.600263852242744,0.0006285145208085784,0.6060606060606061,0.0004987534652796831,0.5849802371541502,3.209266234492711e-06,0.5190217391304348,3.209266234492711e-06,0.5190217391304348,3.255176287976034e-06,0.5160857908847185,0.980442084534153,0.0,0.5753403387478833,3.4145049678684068e-68,-0.04584755359237311,0.08219818598668294,0.5057207219147286,0.211799986128588,FAIL
0.07,1,2025-08-21,381.0,0.00022377572976431956,0.5809018567639257,0.0005766483891958838,0.5661375661375662,0.00022436639269440454,0.5873015873015873,0.0005185874895014954,0.6068601583113457,0.0005454236749043022,0.6015831134564644,0.00045948929960763557,0.6253298153034301,2.6746466136975547e-06,0.5444743935309974,2.6746466136975547e-06,0.5444743935309974,2.7064617918436485e-06,0.5267379679144385,0.8721353588136292,4.2714070156068606e-119,0.561862613227686,6.406474494821364e-33,-0.04645659799967203,0.021762700182064436,0.5209588973919327,0.18321044782588558,FAIL
0.07,1,ALL,635.0,0.0003697770814844995,0.5996512131304234,0.002194441555378656,0.5305884892681435,0.0003710853088439213,0.6026414234943546,0.0005742615989871866,0.5884293258709646,0.0006677978060646559,0.6141538898635616,0.000507299153202258,0.6222011222006693,4.2970826914231335e-06,0.5244177304570982,4.2970826914231335e-06,0.5244177304570982,4.340407729411708e-06,0.5154190138097435,0.9097826021876969,2.8450714038801874e-73,0.5822040837871547,7.277273150060745e-16,-0.04785046765930525,0.06240293957656411,0.42860378658554565,0.21465419171689668,FAIL
0.07,5,2025-08-14,77.0,0.0006589558261878565,0.5066666666666667,0.000750623614718864,0.56,0.0006634473522251893,0.49333333333333335,0.0008847447162686453,0.68,0.0006765579482378213,0.7333333333333333,0.0007815805851747135,0.7066666666666667,9.773261878867337e-06,0.5066666666666667,9.773261878867337e-06,0.5066666666666667,9.664683823193392e-06,0.5466666666666666,0.42062751114344826,0.00017165082085871824,0.017307837288256175,0.8828291487803629,-0.047321446722027316,0.01873559662538806,0.34684159659248825,0.19278257470095547,PASS
0.07,5,2025-08-15,154.0,0.0011332716282288157,0.6842105263157895,0.0030107374582757454,0.5526315789473685,0.0011597242695234032,0.6644736842105263,0.0008986247756992903,0.631578947368421,0.0006894891259587351,0.7105263157894737,0.0007351733168356686,0.7171052631578947,1.2110699230949142e-05,0.46710526315789475,1.2110699230949142e-05,0.46710526315789475,1.2407186357577846e-05,0.4605263157894737,0.8494041947193726,1.7632487336539547e-43,0.12095396126297182,0.1377118621534168,-0.04928894855641318,0.07604341505901074,0.3667315026608479,0.20109763648403345,PASS
0.07,5,2025-08-18,154.0,0.0005783229963604953,0.5526315789473685,0.005236374966919027,0.506578947368421,0.0005842601357837385,0.5328947368421053,0.0006412099063393464,0.625,0.0006536034705593224,0.7236842105263158,0.0005889202541266166,0.6776315789473685,5.38751361975479e-06,0.45394736842105265,5.38751361975479e-06,0.45394736842105265,5.506933114860976e-06,0.4342105263157895,0.9542796399805866,1.4636634770796578e-80,0.3504374665148571,9.599794144328066e-06,-0.05070713287144889,0.12470545485797142,0.3948804855317081,0.21050620809285037,MARGINAL
0.07,5,2025-08-19,154.0,0.0006276769582303912,0.5197368421052632,0.0015682457938321806,0.4342105263157895,0.0006430718942501869,0.506578947368421,0.0006784502542830631,0.6710526315789473,0.0007738793475481188,0.6381578947368421,0.0006231583459308048,0.6118421052631579,1.1469142001734964e-05,0.5666666666666667,1.1469142001734964e-05,0.5666666666666667,1.2525218460130112e-05,0.4768211920529801,0.7591901304448738,9.011023572608561e-30,0.5413329930698487,5.992555910447301e-13,-0.047232774063256815,0.052756893227417265,0.4310107480604798,0.2773176792342661,FAIL
0.07,5,2025-08-20,154.0,0.00041664455877844195,0.5921052631578947,0.002333693454969587,0.506578947368421,0.00041836720319331737,0.5789473684210527,0.0006870677081563875,0.6052631578947368,0.0006389938358459369,0.6710526315789473,0.0006123129951543719,0.618421052631579,5.813146744290369e-06,0.5263157894736842,5.813146744290369e-06,0.5263157894736842,5.8786096556755485e-06,0.5,0.9348470165723153,2.4299053115834593e-69,0.3350517333577071,2.4505444031500008e-05,-0.045866775947541245,0.08188195504472144,0.5032097565232792,0.21159071080977754,PASS
0.07,5,2025-08-21,77.0,0.0003834186326017343,0.56,0.0006246682495488901,0.5066666666666667,0.00038237767562819807,0.52,0.0006840417776355017,0.6133333333333333,0.0005377981974266972,0.6666666666666666,0.0006056210361598432,0.68,4.10639114526096e-06,0.5466666666666666,4.10639114526096e-06,0.5466666666666666,4.245466440209427e-06,0.4533333333333333,0.6669309639092771,6.460214379845194e-11,0.1667619777350196,0.15272301846332048,-0.046487107794774954,0.021590235382207546,0.5171723600864141,0.1826843290819586,PASS
0.07,5,ALL,128.33333333333334,0.0006330484333979559,0.5692251461988305,0.0022540572563773823,0.5111111111111112,0.0006418747551006722,0.5493713450292398,0.000745689856397039,0.637704678362573,0.0006617203209294386,0.6905701754385966,0.0006577944222303365,0.6686111111111112,8.110025770142927e-06,0.5112280701754387,8.110025770142927e-06,0.5112280701754387,8.371349641941217e-06,0.4785930056930405,0.7642132427949789,2.8608480910143676e-05,0.2553076615381101,0.19554968910597922,-0.047817364325910404,0.06261892503278609,0.4266410749092029,0.2126631897339736,PASS
0.07,15,2025-08-14,26.0,0.0008584143328973198,0.7083333333333334,0.0008236537095636174,0.625,0.0008584143328973198,0.7083333333333334,0.0007447995803303888,0.5833333333333334,0.000759356761935477,0.6666666666666666,0.0007447995803303888,0.5833333333333334,1.3462632498721303e-05,0.625,1.3462632498721303e-05,0.625,1.3462632498721303e-05,0.625,0.16114315798565593,0.4519122538829332,0.4121639415184703,0.04535264088127845,-0.04729041198251517,0.01982238337419122,0.34282251823894644,0.21486064900876303,MARGINAL
0.07,15,2025-08-15,52.0,0.0013756929622469327,0.68,0.0029526309519928027,0.54,0.0013926306808762043,0.68,0.0009416406360826203,0.54,0.0007312089947203731,0.74,0.0009228155778083941,0.56,1.9105419243584118e-05,0.56,1.9105419243584118e-05,0.56,1.9209137780600973e-05,0.54,0.743621969417421,6.150802445857027e-10,0.07937005364652742,0.5837595450911668,-0.04938361074712808,0.07173830842501014,0.37592215652940053,0.20430763197369006,PASS
0.07,15,2025-08-18,52.0,0.0009060409623786616,0.7,0.005207435548138575,0.52,0.0009230251537952375,0.64,0.000635456729142286,0.5,0.0006665739769050346,0.8,0.000598321994165724,0.68,8.976834024642128e-06,0.46,8.976834024642128e-06,0.46,9.05248059862091e-06,0.48,0.8983075271473167,9.105567558624633e-19,0.4516508214923426,0.0009935793276239385,-0.050729313018561505,0.12427249938789019,0.4001710381954991,0.20016678700577162,MARGINAL
0.07,15,2025-08-19,52.0,0.0010489714976230915,0.52,0.001680337291531893,0.44,0.0011729420291286994,0.52,0.0007292227012538223,0.58,0.0007915353149519888,0.68,0.0006817475315977526,0.58,1.876320980587657e-05,0.48,1.876320980587657e-05,0.48,2.0030339866546666e-05,0.4,0.31697563402298007,0.02490658164903055,0.3925484710498755,0.004807123407434371,-0.047317753575376126,0.05123275054824818,0.43683799241607385,0.2785794927609493,FAIL
0.07,15,2025-08-20,52.0,0.000708621602972392,0.52,0.0024687180320723027,0.46,0.0007155732098197715,0.52,0.0007046280827589806,0.7,0.0006178587841834093,0.7,0.0006376162999327559,0.72,8.670455601682759e-06,0.42,8.670455601682759e-06,0.42,8.739710994577226e-06,0.42,0.8960332643012842,1.5079746121220426e-18,0.20869901360166254,0.14581601842186437,-0.045928242236331934,0.08185526867353168,0.5106569390106963,0.1947500559750529,PASS
0.07,15,2025-08-21,26.0,0.0005683171850858778,0.4583333333333333,0.0007093737379949166,0.5,0.0005683171850858778,0.4583333333333333,0.0007757952898139937,0.7083333333333334,0.0005803808441477488,0.7916666666666666,0.0007757952898139937,0.7083333333333334,5.115956519270522e-06,0.3333333333333333,5.115956519270522e-06,0.3333333333333333,5.115956519270522e-06,0.3333333333333333,0.45303488256718905,0.026205333979021604,-0.0784379557214884,0.7156231771258409,-0.04646359215392088,0.020950188194363274,0.5017231185926105,0.1788956335241266,PASS
0.07,15,ALL,43.333333333333336,0.0009110097572007126,0.5977777777777779,0.002307024878549018,0.5141666666666667,0.0009384837652671851,0.5877777777777778,0.0007552571698970154,0.6019444444444445,0.000691152446140672,0.7297222222222223,0.0007268493789415014,0.6386111111111112,1.2349084615629566e-05,0.4797222222222222,1.2349084615629566e-05,0.4797222222222222,1.2601709709722935e-05,0.4663888888888889,0.5781860725736411,0.0838373616876776,0.24433239093123163,0.24939201404253483,-0.047852153952305625,0.061645233100539105,0.4280222938305378,0.21192670837472558,PASS
0.07,30,2025-08-15,26.0,0.0014237981259699506,0.5416666666666666,0.0030794110056941017,0.4583333333333333,0.0014237981259699506,0.5416666666666666,0.0008250079889742619,0.625,0.0007151047550021981,0.7916666666666666,0.0008250079889742619,0.625,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,0.8430622365972108,2.3269049790284461e-07,0.07544325347666424,0.7260651522603372,-0.049586251554136346,0.07012075356998342,0.37793442069885685,0.18378857397375617,PASS
0.07,30,2025-08-18,26.0,0.0012465508393353843,0.4583333333333333,0.005216174633333647,0.5416666666666666,0.0012465508393353843,0.4583333333333333,0.0007248372538414777,0.6666666666666666,0.0007305922540230483,0.7083333333333334,0.0007248372538414777,0.6666666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,0.7649133969809585,1.3414804415572287e-05,0.3267514360049265,0.11913226062730009,-0.050689738990616975,0.1230257258602985,0.3980949705027657,0.20269705751851544,MARGINAL
0.07,30,2025-08-19,26.0,0.001139028446080916,0.4583333333333333,0.0017301297619498326,0.4583333333333333,0.001139028446080916,0.4583333333333333,0.0007981177249279822,0.5833333333333334,0.0008410603245362056,0.6666666666666666,0.0007981177249279822,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,0.5128684043595458,0.010384404447979476,0.4517900854137796,0.026671729312592533,-0.04733317402620538,0.048017325855767304,0.4359387901045488,0.3009140346749875,FAIL
0.07,30,2025-08-20,26.0,0.0009589999212429383,0.625,0.002569444551216749,0.4166666666666667,0.0009589999212429383,0.625,0.0006496239783543688,0.5833333333333334,0.0005767534753609927,0.875,0.0006496239783543688,0.5833333333333334,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,0.795997206940529,3.298381218902498e-06,0.14498273089133393,0.49908132035328434,-0.04592193109978926,0.08373519353697724,0.5063026050056553,0.17649648231769682,PASS
0.07,30,ALL,26.0,0.0011920943331572974,0.5208333333333333,0.003148789988048583,0.46875,0.0011920943331572974,0.5208333333333333,0.0007493967365245226,0.6145833333333334,0.0007158777022306111,0.7604166666666666,0.0007493967365245226,0.6145833333333334,1.7271266509125676e-05,0.4791666666666667,1.7271266509125676e-05,0.4791666666666667,1.7271266509125676e-05,0.4791666666666667,0.729210311219561,0.0026003375810279635,0.2497418764466761,0.34273761563837857,-0.048382773917686986,0.0812247497057566,0.4295676965779567,0.21597403712123897,MARGINAL
0.1,1,2025-08-14,381.0,0.00034538513487685207,0.5910290237467019,0.0006374731156761498,0.5699208443271768,0.00034634798871385704,0.6147757255936676,0.0007481068113803819,0.5778364116094987,0.0006990889177545585,0.6569920844327177,0.00062198634327819,0.6701846965699209,5.4010970900706985e-06,0.506631299734748,5.4010970900706985e-06,0.506631299734748,5.401534675519522e-06,0.5211640211640212,0.7598255974702284,1.7070428423285933e-72,0.3882812058795203,4.366363890036447e-15,-0.05337883432312129,0.017574557374352855,0.4445243892466185,0.20080672397921587,PASS
0.1,1,2025-08-15,762.0,0.0008018948980504509,0.6044973544973545,0.002827397540782027,0.5369393139841688,0.0008046162670160615,0.6055408970976254,0.0007041376527815932,0.5947368421052631,0.0006874190197791711,0.6236842105263158,0.000612407073235142,0.6368421052631579,6.385035299876263e-06,0.526595744680851,6.385035299876263e-06,0.526595744680851,6.437585321054419e-06,0.5152317880794702,0.9178272523435401,2.3212884004065515e-306,0.45381273037808234,7.015764327178969e-40,-0.05550742690965326,0.07283424604401519,0.4601508746874732,0.20405684499870308,MARGINAL
0.1,1,2025-08-18,762.0,0.0003039643511748446,0.6097883597883598,0.004966869434889187,0.5065963060686016,0.00030372082843453907,0.6015831134564644,0.00044443345962964217,0.5593667546174143,0.0006554684393875245,0.5942028985507246,0.00041472240432661534,0.6007905138339921,2.8255346382210557e-06,0.5200534759358288,2.8255346382210557e-06,0.5200534759358288,2.841005462632091e-06,0.5092838196286472,0.9893555232774326,0.0,0.7129756844955888,5.63928644270151e-119,-0.05679229809232117,0.11982917280304163,0.49825222990420187,0.206566514001902,FAIL
0.1,1,2025-08-19,762.0,0.00030262433852726225,0.6153846153846154,0.0014390255289568484,0.4966974900924703,0.0003041693674620334,0.6150793650793651,0.00047294368971799553,0.5915119363395226,0.0007791626562574608,0.6129458388375165,0.00043643633348628157,0.6150793650793651,5.286916272180517e-06,0.5297297297297298,5.286916272180517e-06,0.5297297297297298,5.400682837444538e-06,0.5040106951871658,0.929259665400757,0.0,0.7953188190934541,6.0156018945330235e-167,-0.05308225250325779,0.051606175702910685,0.546097576433352,0.2795801997067386,FAIL
0.1,1,2025-08-20,762.0,0.00024101803651326752,0.5963060686015831,0.0022365192313869033,0.5098814229249012,0.0002432910087426323,0.5915678524374176,0.0005573604909120119,0.600263852242744,0.0006300994168406182,0.6060606060606061,0.0004987534652796831,0.5849802371541502,3.209266234492711e-06,0.5190217391304348,3.209266234492711e-06,0.5190217391304348,3.255176287976034e-06,0.5160857908847185,0.9792940700791403,0.0,0.574138022356409,7.480257506473104e-68,-0.05151067465778116,0.08036721067660957,0.6386688446011759,0.21262718502331998,FAIL
0.1,1,2025-08-21,381.0,0.00022377572976431956,0.5809018567639257,0.000576648389195884,0.5661375661375662,0.00022436639269440454,0.5873015873015873,0.0005185874895014954,0.6068601583113457,0.0005454236749043022,0.6015831134564644,0.00045948929960763557,0.6253298153034301,2.6746466136975547e-06,0.5444743935309974,2.6746466136975547e-06,0.5444743935309974,2.7064617918436485e-06,0.5267379679144385,0.8721353588136295,4.2714070156044914e-119,0.5618626132276862,6.406474494821364e-33,-0.0520982925011734,0.02176270018206444,0.655172457972153,0.18321044782588558,FAIL
0.1,1,ALL,635.0,0.0003697770814844995,0.5996512131304234,0.002113988873481167,0.5310288239224809,0.0003710853088439213,0.6026414234943546,0.0005742615989871866,0.5884293258709646,0.0006661103541539393,0.6159114586440575,0.000507299153202258,0.6222011222006693,4.2970826914231335e-06,0.5244177304570982,4.2970826914231335e-06,0.5244177304570982,4.340407729411708e-06,0.5154190138097435,0.9079495778974547,2.8450714038809885e-73,0.5810648459051234,7.277273150060745e-16,-0.05372829649788469,0.06066234379716573,0.5404777288074958,0.21447465258929418,FAIL
0.1,5,2025-08-14,77.0,0.0006589558261878565,0.5066666666666667,0.000750623614718864,0.56,0.0006634473522251893,0.49333333333333335,0.0008847447162686453,0.68,0.0006765579482378212,0.7333333333333333,0.0007815805851747135,0.7066666666666667,9.773261878867337e-06,0.5066666666666667,9.773261878867337e-06,0.5066666666666667,9.664683823193392e-06,0.5466666666666666,0.4206275111434492,0.0001716508208587124,0.01730783728825585,0.8828291487803657,-0.05328118292016288,0.01873559662538806,0.4397064802746193,0.19278257470095542,PASS
0.1,5,2025-08-15,154.0,0.0011332716282288157,0.6842105263157895,0.0029213310849946377,0.5526315789473685,0.0011597242695234032,0.6644736842105263,0.0008986247756992903,0.631578947368421,0.0006931204174143266,0.7105263157894737,0.0007351733168356686,0.7171052631578947,1.2110699230949142e-05,0.46710526315789475,1.2110699230949142e-05,0.46710526315789475,1.2407186357577846e-05,0.4605263157894737,0.8411090013638534,7.08850069483395e-42,0.12690381233162945,0.1192414215497308,-0.05537768200634197,0.07419730912026638,0.46319740691019756,0.20251357876125226,PASS
0.1,5,2025-08-18,154.0,0.0005783229963604953,0.5526315789473685,0.004969318955246165,0.506578947368421,0.0005842601357837385,0.5328947368421053,0.0006412099063393464,0.625,0.0006311081177635386,0.7105263157894737,0.0005889202541266166,0.6776315789473685,5.38751361975479e-06,0.45394736842105265,5.38751361975479e-06,0.45394736842105265,5.506933114860976e-06,0.4342105263157895,0.9515212800455459,1.0685299749092518e-78,0.32095799469794284,5.540757933164315e-05,-0.05675236094308866,0.11955572258220806,0.49464363748209295,0.20456263512537345,MARGINAL
0.1,5,2025-08-19,154.0,0.0006276769582303912,0.5197368421052632,0.0015161452229357471,0.4276315789473684,0.0006430718942501869,0.506578947368421,0.0006784502542830631,0.6710526315789473,0.000779185514369473,0.631578947368421,0.0006231583459308048,0.6118421052631579,1.1469142001734964e-05,0.5666666666666667,1.1469142001734964e-05,0.5666666666666667,1.2525218460130112e-05,0.4768211920529801,0.7451529959845307,3.524873377573102e-28,0.5446148251340308,4.078302283005532e-13,-0.05307043001338478,0.051134765805902045,0.5445682091945528,0.2798493477141025,FAIL
0.1,5,2025-08-20,154.0,0.00041664455877844195,0.5921052631578947,0.00226547960193644,0.506578947368421,0.00041836720319331737,0.5789473684210527,0.0006870677081563875,0.6052631578947368,0.000640158254089523,0.6776315789473685,0.0006123129951543719,0.618421052631579,5.813146744290369e-06,0.5263157894736842,5.813146744290369e-06,0.5263157894736842,5.8786096556755485e-06,0.5,0.9313135233199124,1.1167098966401532e-67,0.33380594980492806,2.6380608941826835e-05,-0.05153228857942422,0.0800469842966958,0.63551205878051,0.21247045278259022,PASS
0.1,5,2025-08-21,77.0,0.0003834186326017343,0.56,0.0006246682495488912,0.5066666666666667,0.00038237767562819807,0.52,0.0006840417776355017,0.6133333333333333,0.0005377981974266972,0.6666666666666666,0.0006056210361598432,0.68,4.10639114526096e-06,0.5466666666666666,4.10639114526096e-06,0.5466666666666666,4.245466440209427e-06,0.4533333333333333,0.6669309639092766,6.460214379845444e-11,0.1667619777350197,0.1527230184633207,-0.05213250740923522,0.021590235382207557,0.6504104029116105,0.18268432908195859,PASS
0.1,5,ALL,128.33333333333334,0.0006330484333979559,0.5692251461988305,0.0021745944548967906,0.510014619883041,0.0006418747551006722,0.5493713450292398,0.000745689856397039,0.637704678362573,0.0006596547415502299,0.6883771929824561,0.0006577944222303365,0.6686111111111112,8.110025770142927e-06,0.5112280701754387,8.110025770142927e-06,0.5112280701754387,8.371349641941217e-06,0.4785930056930405,0.7594425459610946,2.8608480910142703e-05,0.25172539949863443,0.19247922949701643,-0.05369107531193962,0.06087676896877798,0.5380063659255971,0.21247715302770542,PASS
0.1,15,2025-08-14,26.0,0.0008584143328973198,0.7083333333333334,0.000823653709563618,0.625,0.0008584143328973198,0.7083333333333334,0.0007447995803303888,0.5833333333333334,0.0007593567619354769,0.6666666666666666,0.0007447995803303888,0.5833333333333334,1.3462632498721303e-05,0.625,1.3462632498721303e-05,0.625,1.3462632498721303e-05,0.625,0.16114315798565662,0.4519122538829309,0.41216394151847024,0.04535264088127845,-0.053246239617551296,0.019822383374191215,0.4346113163319271,0.21486064900876306,MARGINAL
0.1,15,2025-08-15,52.0,0.0013756929622469327,0.68,0.002868135196610542,0.54,0.0013926306808762043,0.68,0.0009416406360826203,0.54,0.000735331562182336,0.74,0.0009228155778083941,0.56,1.9105419243584118e-05,0.56,1.9105419243584118e-05,0.56,1.9209137780600973e-05,0.54,0.7316170992286632,1.5866585662969072e-09,0.08831646957574395,0.5419345582749423,-0.055484494229953704,0.0698858125923107,0.4748593448289612,0.20613907135904805,PASS
0.1,15,2025-08-18,52.0,0.0009060409623786616,0.7,0.004944434587366373,0.52,0.0009230251537952375,0.64,0.000635456729142286,0.5,0.0006495099883033066,0.8,0.000598321994165724,0.68,8.976834024642128e-06,0.46,8.976834024642128e-06,0.46,9.05248059862091e-06,0.48,0.8928636702374856,2.988378386620359e-18,0.42880366087573063,0.00188988002731352,-0.05677728533770576,0.11911836329048148,0.5013027426103488,0.19427525575924917,MARGINAL
0.1,15,2025-08-19,52.0,0.0010489714976230915,0.52,0.001641437266111722,0.44,0.0011729420291286994,0.52,0.0007292227012538223,0.58,0.000796339651529955,0.68,0.0006817475315977526,0.58,1.876320980587657e-05,0.48,1.876320980587657e-05,0.48,2.0030339866546666e-05,0.4,0.29105177272380045,0.04030382231580672,0.3952228482276577,0.004502649026587384,-0.05316606379591428,0.04961714482885206,0.5519612484132406,0.2812539008489846,FAIL
0.1,15,2025-08-20,52.0,0.000708621602972392,0.52,0.0024013531698382664,0.46,0.0007155732098197715,0.52,0.0007046280827589806,0.7,0.0006179424270585325,0.7,0.0006376162999327559,0.72,8.670455601682759e-06,0.42,8.670455601682759e-06,0.42,8.739710994577226e-06,0.42,0.8920763483946026,3.530046589907191e-18,0.2088049152079598,0.14560701773289886,-0.05160131035986464,0.08001077275472263,0.6448857010093778,0.19547300448801408,PASS
0.1,15,2025-08-21,26.0,0.0005683171850858778,0.4583333333333333,0.0007093737379949186,0.5,0.0005683171850858778,0.4583333333333333,0.0007757952898139937,0.7083333333333334,0.0005803808441477488,0.7916666666666666,0.0007757952898139937,0.7083333333333334,5.115956519270522e-06,0.3333333333333333,5.115956519270522e-06,0.3333333333333333,5.115956519270522e-06,0.3333333333333333,0.45303488256719016,0.026205333979021205,-0.07843795572148829,0.7156231771258422,-0.05210613602630319,0.020950188194363284,0.6309810053641767,0.1788956335241266,PASS
0.1,15,ALL,43.333333333333336,0.0009110097572007126,0.5977777777777779,0.0022313979445809065,0.5141666666666667,0.0009384837652671851,0.5877777777777778,0.0007552571698970154,0.6019444444444445,0.0006898102058595593,0.7297222222222223,0.0007268493789415014,0.6386111111111112,1.2349084615629566e-05,0.4797222222222222,1.2349084615629566e-05,0.4797222222222222,1.2601709709722935e-05,0.4663888888888889,0.5702978218562331,0.0864035686274029,0.24247897994734569,0.2424849871781438,-0.05373025489454882,0.05990077750582023,0.5397668930930054,0.2118162524980309,PASS
0.1,30,2025-08-15,26.0,0.0014237981259699506,0.5416666666666666,0.0029973029909574032,0.4583333333333333,0.0014237981259699506,0.5416666666666666,0.0008250079889742619,0.625,0.0007197760004008327,0.7916666666666666,0.0008250079889742619,0.625,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,0.8361986903081842,3.602504844514786e-07,0.07941564432099571,0.7122247383990465,-0.05571221570323495,0.06824073766535195,0.477370629085945,0.1855971911100354,PASS
0.1,30,2025-08-18,26.0,0.0012465508393353843,0.4583333333333333,0.004958094373879694,0.5416666666666666,0.0012465508393353843,0.4583333333333333,0.0007248372538414777,0.6666666666666666,0.0007107488732764577,0.6666666666666666,0.0007248372538414777,0.6666666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,0.7542447420881464,2.0699760547205275e-05,0.2979512066914628,0.1573350763485104,-0.05673337432012053,0.1178759224906808,0.4986825366924321,0.1966466204447026,MARGINAL
0.1,30,2025-08-19,26.0,0.001139028446080916,0.4583333333333333,0.0016767514526499377,0.4583333333333333,0.001139028446080916,0.4583333333333333,0.0007981177249279822,0.5833333333333334,0.0008467652782609387,0.6666666666666666,0.0007981177249279822,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,0.49129884440031923,0.014766719030381348,0.45624929565870687,0.025031208041932197,-0.053183679774151435,0.046406852488383415,0.5509065121772591,0.30381065595758183,FAIL
0.1,30,2025-08-20,26.0,0.0009589999212429383,0.625,0.0025042095239384086,0.4166666666666667,0.0009589999212429383,0.625,0.0006496239783543688,0.5833333333333334,0.0005784994516504937,0.875,0.0006496239783543688,0.5833333333333334,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,0.7855319660647468,5.425385848215156e-06,0.14061870493916812,0.5122221834074281,-0.051593976680606175,0.08187203238997735,0.639312144781014,0.17663252710224087,PASS
