H,resample_min,expiry,n_bars,rr25_rmse_carry,rr25_dir_carry,rr25_rmse_rough,rr25_dir_rough,rr25_rmse_ar1,rr25_dir_ar1,bf25_rmse_carry,bf25_dir_carry,bf25_rmse_rough,bf25_dir_rough,bf25_rmse_ar1,bf25_dir_ar1,atm_total_var_rmse_carry,atm_total_var_dir_carry,atm_total_var_rmse_rough,atm_total_var_dir_rough,atm_total_var_rmse_ar1,atm_total_var_dir_ar1,rr25_resid_acf,rr25_resid_pval,bf25_resid_acf,bf25_resid_pval,alpha_mean,alpha_cv,gamma_mean,gamma_cv,verdict
0.03,1,2025-08-28,762.0,0.00045727248101560056,0.5897097625329816,0.0033899988711074756,0.48353096179183136,0.0004585008214568746,0.6060606060606061,0.0008915564896719715,0.6105263157894737,0.0009463809372128054,0.6381578947368421,0.0007705034105457866,0.656578947368421,7.294896840459558e-06,0.5171503957783641,7.294896840459558e-06,0.5171503957783641,7.298164477506836e-06,0.5046113306982872,0.9619071452269878,0.0,0.506397326403452,9.660227603031905e-51,-0.04622921883202852,0.06465351331450528,0.1363774322321244,0.4416492153063666,FAIL
0.03,1,2025-08-29,762.0,0.0008612814798796101,0.5804749340369393,0.002860703236371213,0.525691699604743,0.0008837259791246812,0.5612648221343873,0.0007969257525490667,0.604221635883905,0.0011155987358312837,0.5823451910408433,0.0007189923703948587,0.621870882740448,7.408476178177834e-06,0.5371352785145889,7.408476178177834e-06,0.5371352785145889,7.54535728181227e-06,0.5297225891677675,0.9263506623834378,1e-323,0.6862483798236549,6.826409076855918e-107,-0.046297928786738926,0.07250520677517212,0.15763748738881772,0.5974986591745454,FAIL
0.03,1,2025-09-02,1143.0,0.0008332010804342277,0.6140969162995594,0.005812721693787393,0.4780316344463972,0.0009813184620609755,0.5456942003514939,0.0005649555881703381,0.5822339489885664,0.0008654085300655437,0.5864793678665496,0.0005478886488510924,0.5952589991220368,4.338304377642329e-06,0.5271593944790739,4.338304377642329e-06,0.5271593944790739,4.403511670212862e-06,0.5070671378091873,0.9745689409587234,0.0,0.744677364341892,3.129256723639625e-202,-0.044849769211703694,0.20107562215560437,0.23073352855051155,0.4617586277868469,FAIL
0.03,1,2025-09-03,1143.0,0.0002637813748182271,0.6284201235657546,0.0009344424223332922,0.5153913808267371,0.00026465232173357613,0.6279683377308707,0.0004579906888250669,0.573568281938326,0.0006088674114253997,0.5562390158172232,0.00044101070656634724,0.5843585237258347,2.647492360306956e-06,0.5176151761517616,2.647492360306956e-06,0.5176151761517616,2.694729749826749e-06,0.5031222123104371,0.939612075819854,0.0,0.7223224202546041,1.197236816754078e-184,-0.04249411902911686,0.03413327915083904,0.23136222626009567,0.3141339352972578,FAIL
0.03,1,2025-09-04,762.0,0.000351763247502731,0.6335978835978836,0.0023014987694059854,0.5171503957783641,0.00035438634020112464,0.6345646437994723,0.0005575466350351005,0.5963060686015831,0.000660825449797067,0.5889328063241107,0.0005175563801458258,0.6231884057971014,4.243740628220326e-06,0.5294906166219839,4.243740628220326e-06,0.5294906166219839,4.270772732565881e-06,0.5233022636484687,0.9765793225114867,0.0,0.6383393387382805,3.2458496198466633e-88,-0.042164073880826415,0.07747430218064677,0.3113376395646335,0.3459139139658018,FAIL
0.03,1,2025-09-05,762.0,0.0002776893498455232,0.5712401055408971,0.0010436281152687832,0.5006587615283268,0.0002822084307158843,0.5770750988142292,0.000718595282876117,0.5659630606860159,0.0010229020439136323,0.5559947299077734,0.0006690677675439224,0.6021080368906456,3.929212797250517e-06,0.4786666666666667,3.929212797250517e-06,0.4786666666666667,3.988610878325126e-06,0.506631299734748,0.9247035157402617,3.6926e-320,0.7135754344453563,2.911965197865499e-119,-0.04304248284834397,0.03340245004136901,0.21394809298292697,0.5257477457394834,FAIL
0.03,1,2025-09-08,381.0,0.0002669175349738772,0.536,0.000817001230609513,0.5517241379310345,0.0002707497980351912,0.5490716180371353,0.0010554773726082576,0.5413333333333333,0.0015233199278916942,0.5358090185676393,0.0011135620222208211,0.5517241379310345,5.95735868888284e-06,0.48517520215633425,5.95735868888284e-06,0.48517520215633425,6.125099138601205e-06,0.48533333333333334,0.8589356988295719,1.260593718694035e-111,0.7589208881157737,3.151050855411216e-72,-0.05380568784485365,0.025485731662925712,0.23331615446692391,0.6623910254400075,FAIL
0.03,1,2025-09-09,381.0,0.000317567341969142,0.5862068965517241,0.002716911080307218,0.5132275132275133,0.00032099922732306503,0.5793650793650794,0.0019181561423902485,0.53315649867374,0.004272253361970736,0.4947089947089947,0.002061937520289353,0.5238095238095238,1.298356034346433e-05,0.4613333333333333,1.298356034346433e-05,0.4613333333333333,1.4260137850929572e-05,0.4960212201591512,0.9487457737199433,1.0942136839989035e-190,0.8661279820755422,1.3458799299584534e-115,-0.04860770856330963,0.047338842265100475,0.21456497037726688,1.0590398616890802,FAIL
0.03,1,2025-09-10,762.0,0.0005813034415828758,0.6047745358090185,0.003275243899244667,0.5099075297225891,0.0006429604832226055,0.5785997357992074,0.0022368831780335417,0.5674603174603174,0.004692737186062651,0.5224274406332454,0.0022550713940270493,0.5567282321899736,1.4252218044936805e-05,0.5066489361702128,1.4252218044936805e-05,0.5066489361702128,1.5066361974383538e-05,0.4894179894179894,0.9045046050356707,9.039688643121875e-283,0.8736214731314376,2.518032412652619e-239,-0.051943623035237786,0.06983745581199229,0.275026019296164,1.177271602613819,FAIL
0.03,1,2025-09-11,762.0,0.0002689377043331011,0.6013157894736842,0.0026029233261717546,0.5131578947368421,0.00027122758050172316,0.5973684210526315,0.0017745990869166592,0.5921052631578947,0.004259257758291366,0.5328947368421053,0.001794519439330318,0.5592105263157895,1.075484957088015e-05,0.5197368421052632,1.075484957088015e-05,0.5197368421052632,1.1188102230926819e-05,0.49078947368421055,0.900837932811609,6.955746778191548e-277,0.8976065508110813,6.950735427034491e-272,-0.05085228207697502,0.06454480496933851,0.27488971743836893,0.8920933667076444,FAIL
0.03,1,2025-09-12,762.0,0.0003887418495672679,0.575197889182058,0.0034214462963103884,0.5217391304347826,0.00039200163757945554,0.5731225296442688,0.0008187571202279045,0.5947368421052631,0.0007997281583829751,0.6092105263157894,0.0007669780381301651,0.6105263157894737,6.258877690874943e-06,0.49340369393139843,6.258877690874943e-06,0.49340369393139843,6.523391253075657e-06,0.48221343873517786,0.9710993842758469,0.0,0.47271653092780713,1.436465388743261e-43,-0.050486543062725174,0.07226719476074243,0.26064209654332715,0.28542617323467034,MARGINAL
0.03,1,2025-09-15,762.0,0.0003170317959773567,0.5355263157894737,0.005538002359588474,0.47368421052631576,0.0003241307395521561,0.5302631578947369,0.0006634008371029195,0.5697368421052632,0.000666563717884526,0.6342105263157894,0.0005971438919821093,0.6197368421052631,6.045984456974143e-06,0.5106382978723404,6.045984456974143e-06,0.5106382978723404,6.18567516211944e-06,0.4900662251655629,0.9899031326487774,0.0,0.4900519557912663,3.6778427968527785e-47,-0.05202417450151901,0.12743872703732262,0.3542330460536811,0.2223464292903382,MARGINAL
0.03,1,2025-09-16,762.0,0.0002369090342142874,0.5843293492695883,0.0014007476068229688,0.5291005291005291,0.00023732691903228885,0.5833333333333334,0.0006081411567235108,0.5291005291005291,0.0007966905250200798,0.5672823218997362,0.0005708434189218346,0.5778364116094987,2.9319792577360675e-06,0.4946524064171123,2.9319792577360675e-06,0.4946524064171123,2.9589804066616507e-06,0.46551724137931033,0.9513924176313318,0.0,0.69139190018557,4.088462840790118e-109,-0.04856824094400384,0.03653869071965962,0.3527180367863143,0.26491701431320985,FAIL
0.03,1,2025-09-17,762.0,0.00028651788105859064,0.5793650793650794,0.0034974203607001,0.5382585751978892,0.00028776556380796396,0.5870712401055409,0.0006683014081437864,0.5881578947368421,0.0007715519307773081,0.5907894736842105,0.0006027300777779601,0.625,3.964790387258996e-06,0.5105820105820106,3.964790387258996e-06,0.5105820105820106,3.999240082535639e-06,0.48284960422163586,0.9898798341516248,0.0,0.6244258644473764,2.1404918288528962e-83,-0.04668550523683876,0.08408310977788555,0.35831282346816634,0.2151763572534686,FAIL
0.03,1,2025-09-18,762.0,0.00024838130028089574,0.5952380952380952,0.002462177695874974,0.4973614775725594,0.0002506210327594821,0.5778364116094987,0.0005549580410903977,0.5804749340369393,0.0006385876955030638,0.6152832674571805,0.0004988882156962159,0.5968379446640316,3.463130399766769e-06,0.52,3.463130399766769e-06,0.52,3.4835847793671874e-06,0.519893899204244,0.9916652711270417,0.0,0.6017682167054972,4.7459255599165975e-76,-0.044912435715916785,0.07673616979876517,0.4202839391955858,0.15735507364779897,FAIL
0.03,1,2025-09-19,762.0,0.0007675389615084655,0.6342105263157894,0.0017788901384494839,0.5421052631578948,0.000759370743148128,0.618421052631579,0.0004543746820978917,0.5828947368421052,0.0006027603985312807,0.5815789473684211,0.00043344278480651717,0.6131578947368421,2.5542387333620763e-06,0.550531914893617,2.5542387333620763e-06,0.550531914893617,2.585669024081056e-06,0.5337748344370861,0.8868331614127283,2.379756745835031e-256,0.6766611721598996,7.178226545443499e-103,-0.05515032105095091,0.04785032353155593,0.10979452140698347,0.5413843283472167,FAIL
0.03,1,2025-09-22,762.0,0.0007129659417543956,0.6044973544973545,0.002216962551258699,0.5079155672823219,0.0008069018785212535,0.5593667546174143,0.00047200536744855374,0.5394736842105263,0.000657169870185008,0.5434210526315789,0.0004541837649218077,0.5631578947368421,2.8311843384684035e-06,0.5467914438502673,2.8311843384684035e-06,0.5467914438502673,2.844327389846261e-06,0.5558510638297872,0.9076849634383966,4.510086832848306e-288,0.7074143548354699,2.3881757440920673e-116,-0.057494830030747006,0.05418799898030908,0.18476651414152404,0.3779559056726915,FAIL
0.03,1,2025-09-23,762.0,0.0007955039501927202,0.662269129287599,0.003380051218597512,0.5586297760210803,0.000769682377828331,0.6521739130434783,0.00048482103513580976,0.5567282321899736,0.0006143808355729049,0.5533596837944664,0.0004466921634338611,0.5757575757575758,2.672866033452894e-06,0.4933862433862434,2.672866033452894e-06,0.4933862433862434,2.676040501059803e-06,0.4894459102902375,0.9446328621493589,0.0,0.6892114930148997,3.626126810040506e-108,-0.05351637339296777,0.06597334440349706,0.2842131610402609,0.19568200253692453,FAIL
0.03,1,2025-09-24,762.0,0.0007926440330014144,0.6052631578947368,0.006580317704195498,0.5026315789473684,0.00079598296442921,0.5907894736842105,0.0008060726467501623,0.5355263157894737,0.0010723805935432711,0.5592105263157895,0.000729608807957251,0.5605263157894737,5.083622260477743e-06,0.5026455026455027,5.083622260477743e-06,0.5026455026455027,5.101102078637709e-06,0.48348745046235136,0.9790307746726249,0.0,0.6273360996158129,2.2015725144502165e-84,-0.046980345973012136,0.12989403141212325,0.2818873385045674,0.27364051289988905,FAIL
0.03,1,2025-09-25,762.0,0.00047115364671025504,0.5659630606860159,0.003008614737676881,0.4901185770750988,0.00048203067668676147,0.5573122529644269,0.0005904981043781032,0.5461741424802111,0.0007566197861786666,0.5889328063241107,0.0005425090274105764,0.6047430830039525,5.412963666625937e-06,0.48133333333333334,5.412963666625937e-06,0.48133333333333334,5.458732177273179e-06,0.4781456953642384,0.9575876458037269,0.0,0.6672778922432816,4.435308402937284e-99,-0.040185613747071906,0.09324210696178974,0.3033476994905806,0.22667303680219447,FAIL
0.03,1,2025-09-26,762.0,0.0003333124274303403,0.5452127659574468,0.0010701049704919358,0.5079365079365079,0.0003312875044198689,0.5476190476190477,0.0005278459706115312,0.5422163588390502,0.0006525727950289466,0.5823451910408433,0.00047316430844953716,0.5652173913043478,3.152835870031571e-06,0.4609271523178808,3.152835870031571e-06,0.4609271523178808,3.1829559137034616e-06,0.44370860927152317,0.9123038672146383,3.993573024576774e-296,0.6096957653734494,1.4915096743775634e-78,-0.041082702121239614,0.037429609763440744,0.3540214991767404,0.20793487450062006,FAIL
0.03,1,2025-09-29,762.0,0.00021405440211691023,0.6147757255936676,0.004812846643503155,0.5019762845849802,0.00021630251535823705,0.6007905138339921,0.00045646804628296,0.5539473684210526,0.0005932922941161522,0.5421052631578948,0.0004296501106503567,0.5434210526315789,2.616276851021142e-06,0.46112600536193027,2.616276851021142e-06,0.46112600536193027,2.645698434505822e-06,0.46675531914893614,0.9938704834247096,0.0,0.6963558022064753,2.64106827816604e-111,-0.04388910413280604,0.13112832794433588,0.3871791649746793,0.19579148900673515,FAIL
0.03,1,2025-09-30,762.0,0.00024560429635566154,0.5855263157894737,0.00199460276911314,0.5171052631578947,0.00024654031334133634,0.5855263157894737,0.0004534050080344623,0.5460526315789473,0.0007014267841402956,0.5776315789473684,0.00041997550470842236,0.5631578947368421,2.6308999028714156e-06,0.5053333333333333,2.6308999028714156e-06,0.5053333333333333,2.636524968486388e-06,0.5079575596816976,0.98386300749906,0.0,0.7934348475924804,1.3049208976435673e-165,-0.03805587931728814,0.06729405336339826,0.3654465006571064,0.20507572140050334,FAIL
0.03,1,2025-10-01,762.0,0.000289299757604206,0.6026315789473684,0.0012219228085875338,0.4921052631578947,0.0002917519142262765,0.5842105263157895,0.0005603225783482333,0.5671052631578948,0.0009721327043582717,0.5473684210526316,0.0005330692297019109,0.593421052631579,4.22250686017188e-06,0.4894459102902375,4.22250686017188e-06,0.4894459102902375,4.245894196702397e-06,0.4782608695652174,0.9628334086430486,0.0,0.6444711538375747,2.029906971610673e-90,-0.03825716200935997,0.04454432565904211,0.2513560299807547,0.3530807118383057,FAIL
0.03,1,2025-10-02,762.0,0.0004197089804009823,0.5738786279683378,0.0024703420421840106,0.466403162055336,0.00042843721079022213,0.5783926218708827,0.000662539621488265,0.604221635883905,0.000815573998725403,0.5902503293807642,0.0006166563782500135,0.6073781291172595,4.632728664282204e-06,0.472,4.632728664282204e-06,0.472,4.671857921181734e-06,0.49801324503311256,0.9502242365876846,0.0,0.5222590630990053,2.087729839999344e-54,-0.0387251665031251,0.06959082609085705,0.2035306517291689,0.3354652991334364,FAIL
0.03,1,2025-10-03,762.0,0.0003848947790989686,0.5870712401055409,0.0021262174140749108,0.5204216073781291,0.0003904146528885887,0.5915678524374176,0.0006330544074074995,0.593421052631579,0.0006948658433714566,0.6289473684210526,0.0005556115217799551,0.631578947368421,4.707214742305449e-06,0.4866666666666667,4.707214742305449e-06,0.4866666666666667,4.733204131046123e-06,0.46879150066401065,0.9628725702606378,0.0,0.5842804013655801,9.036108193323014e-71,-0.038842422436991764,0.057133694283107994,0.1759558598300571,0.3377101550112416,FAIL
0.03,1,2025-10-06,762.0,0.0002411139161217899,0.5960526315789474,0.0032210691350389154,0.5184210526315789,0.00024483555914544045,0.5921052631578947,0.00047046512639495276,0.5631578947368421,0.0006003993016260999,0.6013157894736842,0.0004294047094870931,0.5947368421052631,3.6574105517328645e-06,0.49533954727030627,3.6574105517328645e-06,0.49533954727030627,3.7074310727127735e-06,0.46949602122015915,0.98849713032839,0.0,0.6063016232441538,1.7938234540205667e-77,-0.04195656815853827,0.09526607868957461,0.2736982566245901,0.24037695855316513,FAIL
0.03,1,2025-10-07,762.0,0.0004688839884136585,0.5928381962864722,0.001785941914505506,0.535006605019815,0.00047403322964363923,0.5799207397622193,0.0005830785039577118,0.5447368421052632,0.0007816472842811981,0.5671052631578948,0.0005400037720882214,0.5723684210526315,2.9070862560182525e-06,0.5106100795755968,2.9070862560182525e-06,0.5106100795755968,2.9199858344258946e-06,0.48877146631439894,0.9329741239198995,0.0,0.6546628219993311,3.390893331321497e-94,-0.04377217864732962,0.057212189718232304,0.3230936346325264,0.26400143489742783,FAIL
0.03,1,2025-10-08,762.0,0.0003564495530067463,0.6081794195250659,0.0016824002573590446,0.4650856389986825,0.00035762047015406743,0.5928853754940712,0.000865037431203158,0.5738786279683378,0.0010417620790351455,0.6284584980237155,0.0008039443872639937,0.6310935441370223,4.170680652941189e-06,0.5333333333333333,4.170680652941189e-06,0.5333333333333333,4.294190948332981e-06,0.5576158940397351,0.9616283114619331,0.0,0.5847259434440915,6.690147580494493e-71,-0.04913798995773324,0.0492022357276828,0.41340492045582317,0.28538506688348264,FAIL
0.03,1,2025-10-09,762.0,0.0003348950623151173,0.5437665782493368,0.0017058500156551034,0.4966974900924703,0.00035136674008164043,0.5323645970937912,0.0007390498121444646,0.578042328042328,0.0009454633082248788,0.6306068601583114,0.0006880454810471935,0.6121372031662269,4.248153479181294e-06,0.4772727272727273,4.248153479181294e-06,0.4772727272727273,4.355302791897094e-06,0.48143236074270557,0.9649559495750748,0.0,0.6493546969701527,3.27877091978875e-92,-0.05101949650962682,0.04611205882196323,0.45942777185567146,0.21256955697404786,FAIL
0.03,1,2025-10-10,762.0,0.0003910505675098911,0.5355263157894737,0.0019281120465903688,0.49078947368421055,0.00039258009773165004,0.5342105263157895,0.0006797656373595338,0.5684210526315789,0.0009288397964910842,0.5710526315789474,0.0006126749908963655,0.593421052631579,4.28071756152038e-06,0.4656084656084656,4.28071756152038e-06,0.4656084656084656,4.312793130171691e-06,0.46437994722955145,0.9621939036445737,0.0,0.6635792664000669,1.2688077620038321e-97,-0.05276062757109857,0.05359606475137107,0.44224149509680993,0.22979235582223262,FAIL
0.03,1,2025-10-13,762.0,0.00028306445819543886,0.5699208443271768,0.004546430936806828,0.48221343873517786,0.0002848662149255081,0.5638998682476943,0.0005840252361808161,0.5765171503957783,0.0007606771496224854,0.5586297760210803,0.0005383545408846201,0.5915678524374176,4.426550879557585e-06,0.5080213903743316,4.426550879557585e-06,0.5080213903743316,4.46498443125217e-06,0.50199203187251,0.9902708194573819,0.0,0.713739581590997,2.42938796831914e-119,-0.05499636858162578,0.11681933449080534,0.5658937504026448,0.17543830161216584,FAIL
0.03,1,2025-10-14,762.0,0.0003439385136341214,0.5738786279683378,0.0020410999417032243,0.5296442687747036,0.0003466045462000499,0.5731225296442688,0.0006611191397109139,0.5804749340369393,0.0010385094884930537,0.5968379446640316,0.0006010752862901924,0.6021080368906456,4.180717282364147e-06,0.5278514588859416,4.180717282364147e-06,0.5278514588859416,4.207647485031748e-06,0.5019815059445178,0.9564970703921866,0.0,0.7812123006778793,2.875765774146327e-157,-0.05109362630352865,0.05077575315832996,0.48511511706683874,0.2184426031221443,FAIL
0.03,1,2025-10-15,762.0,0.00032502649619238136,0.5573333333333333,0.001260348446208776,0.5337748344370861,0.00033226586127969485,0.5549668874172186,0.0006624580290600584,0.578042328042328,0.0007971800569571564,0.5976253298153035,0.0006254641602089533,0.5949868073878628,4.571686237654314e-06,0.5020134228187919,4.571686237654314e-06,0.5020134228187919,4.651957634519744e-06,0.4853723404255319,0.932557846979426,0.0,0.6444732481553783,2.0263513782829785e-90,-0.053178550073767976,0.03341997344502241,0.4455079822080478,0.18755516783929163,FAIL
0.03,1,2025-10-16,762.0,0.0002708155105530847,0.5755968169761273,0.0016436865997513138,0.5442536327608983,0.00027230130253547765,0.5733157199471598,0.0008393053720794912,0.5769230769230769,0.0008800932509840947,0.6036988110964333,0.0007454130597232219,0.5865257595772787,4.514604931053605e-06,0.5187165775401069,4.514604931053605e-06,0.5187165775401069,4.505880996890199e-06,0.5079575596816976,0.9475229436635108,0.0,0.5413895297745864,4.29684045081127e-59,-0.05555500760696639,0.03767147852812194,0.47199286011222696,0.19655165869332322,MARGINAL
0.03,1,2025-10-17,762.0,0.001109363799024317,0.5131578947368421,0.004798927719131049,0.5105263157894737,0.001124876831767481,0.5092105263157894,0.0011866801446368527,0.6131578947368421,0.003986990718738309,0.5644736842105263,0.001079686238597379,0.6302631578947369,1.6068553764457584e-05,0.5026455026455027,1.6068553764457584e-05,0.5026455026455027,1.628389498716334e-05,0.4788918205804749,0.9611415724809587,0.0,0.9378434863588359,0.0,-0.059237686815989954,0.07294245021350547,0.3535135530281925,0.4537037453231632,FAIL
0.03,1,2025-10-20,762.0,0.0011919547853747096,0.4947229551451187,0.010687263112218955,0.48484848484848486,0.001272497017637837,0.48484848484848486,0.0014377798210325108,0.6078947368421053,0.0021747119216288225,0.5855263157894737,0.00126165729384714,0.6513157894736842,2.312375971377732e-05,0.49867724867724866,2.312375971377732e-05,0.49867724867724866,2.363961483224316e-05,0.46965699208443273,0.9862115293397935,0.0,0.7321292561643968,1.5940293586949742e-128,-0.06153816726965193,0.17125272537086855,0.2625640503899006,0.5671587100509231,FAIL
0.03,1,2025-10-21,762.0,0.0009365326230511668,0.5224274406332454,0.0015904634707384368,0.5164690382081687,0.0009381157672550024,0.5191040843214756,0.0010066824528979117,0.600263852242744,0.0011593828096631005,0.6482213438735178,0.0008712724996930385,0.6482213438735178,1.4735688797231736e-05,0.5026595744680851,1.4735688797231736e-05,0.5026595744680851,1.4759235156048694e-05,0.48874172185430464,0.5806265743945926,1.0446949985497724e-69,0.6048461359085097,5.164087798130964e-77,-0.0574614972743036,0.024365991543019556,0.2672346977924608,0.2501684577402091,FAIL
0.03,1,2025-10-22,762.0,0.0007729775382014376,0.5407894736842105,0.0037664237352288323,0.5118421052631579,0.0007726680012549945,0.5368421052631579,0.0010272683002095406,0.6039473684210527,0.0013372098558933814,0.6342105263157894,0.0008917313996412211,0.675,1.2422338775498096e-05,0.5197889182058048,1.2422338775498096e-05,0.5197889182058048,1.2425420703313294e-05,0.5151515151515151,0.9264327407654468,1e-323,0.706416030781261,6.967411952336307e-116,-0.06013116538407703,0.05375064508122253,0.28443839288790407,0.2625863296423792,FAIL
0.03,1,2025-10-23,762.0,0.0008351727544001279,0.55,0.0023464695315284097,0.5289473684210526,0.0008440386045693327,0.5513157894736842,0.0011298435538515267,0.6092105263157894,0.0019213403084418848,0.5986842105263158,0.0009369359110461537,0.6710526315789473,1.6424078216643314e-05,0.5171503957783641,1.6424078216643314e-05,0.5171503957783641,1.6550377126955918e-05,0.5138339920948617,0.8260013221201539,6.615191396954859e-191,0.7385871608346027,6.229417871018547e-132,-0.06114102156594391,0.02931607592774692,0.22248722492446252,0.34757743301940636,FAIL
